ORIGID,County,PopulationCensus16,TimeStamp,Lat,Long,Confirmed Cases
15,Louth,128884,2021/04/19 00:00:00+00,53.9161,-6.487,9046
16,Mayo,130507,2021/04/19 00:00:00+00,53.9191,-9.2537,6383
17,Meath,195044,2021/04/19 00:00:00+00,53.6851,-6.715,10357
18,Monaghan,61386,2021/04/19 00:00:00+00,54.1857,-6.9452,4981
19,Offaly,77961,2021/04/19 00:00:00+00,53.2632,-7.6607,4210
20,Roscommon,64544,2021/04/19 00:00:00+00,53.8008,-8.2735,2375
21,Sligo,65535,2021/04/19 00:00:00+00,54.1581,-8.5345,2307
22,Tipperary,159553,2021/04/19 00:00:00+00,52.6407,-7.9206,5648
23,Waterford,116176,2021/04/19 00:00:00+00,52.2035,-7.4935,5525
24,Westmeath,88770,2021/04/19 00:00:00+00,53.5524,-7.4219,3750
25,Wexford,149722,2021/04/19 00:00:00+00,52.5164,-6.5037,7048
26,Wicklow,142425,2021/04/19 00:00:00+00,53.0205,-6.3442,4624
1,Carlow,56932,2021/04/20 00:00:00+00,52.7168,-6.8367,2820
2,Cavan,76176,2021/04/20 00:00:00+00,53.9878,-7.2937,4951
3,Clare,118817,2021/04/20 00:00:00+00,52.8917,-8.9889,4830
4,Cork,542868,2021/04/20 00:00:00+00,51.9517,-8.6372,22110
5,Donegal,159192,2021/04/20 00:00:00+00,54.8989,-7.96,9643
6,Dublin,1347359,2021/04/20 00:00:00+00,53.3605,-6.292,86563
7,Galway,258058,2021/04/20 00:00:00+00,53.3705,-8.7362,10221
8,Kerry,147707,2021/04/20 00:00:00+00,52.1689,-9.565,4511
9,Kildare,222504,2021/04/20 00:00:00+00,53.238,-6.7837,11599
10,Kilkenny,99232,2021/04/20 00:00:00+00,52.5816,-7.2175,3524
11,Laois,84697,2021/04/20 00:00:00+00,52.9952,-7.3423,3623
12,Leitrim,32044,2021/04/20 00:00:00+00,54.1261,-7.9939,811
13,Limerick,194899,2021/04/20 00:00:00+00,52.5255,-8.7412,11165
14,Longford,40873,2021/04/20 00:00:00+00,53.7325,-7.6952,1950
15,Louth,128884,2021/04/20 00:00:00+00,53.9161,-6.487,9054
16,Mayo,130507,2021/04/20 00:00:00+00,53.9191,-9.2537,6383
17,Meath,195044,2021/04/20 00:00:00+00,53.6851,-6.715,10377
18,Monaghan,61386,2021/04/20 00:00:00+00,54.1857,-6.9452,4982
19,Offaly,77961,2021/04/20 00:00:00+00,53.2632,-7.6607,4214
20,Roscommon,64544,2021/04/20 00:00:00+00,53.8008,-8.2735,2376
21,Sligo,65535,2021/04/20 00:00:00+00,54.1581,-8.5345,2307
22,Tipperary,159553,2021/04/20 00:00:00+00,52.6407,-7.9206,5673
23,Waterford,116176,2021/04/20 00:00:00+00,52.2035,-7.4935,5525
24,Westmeath,88770,2021/04/20 00:00:00+00,53.5524,-7.4219,3758
25,Wexford,149722,2021/04/20 00:00:00+00,52.5164,-6.5037,7051
26,Wicklow,142425,2021/04/20 00:00:00+00,53.0205,-6.3442,4627
1,Carlow,56932,2021/04/21 00:00:00+00,52.7168,-6.8367,2825
2,Cavan,76176,2021/04/21 00:00:00+00,53.9878,-7.2937,4958
3,Clare,118817,2021/04/21 00:00:00+00,52.8917,-8.9889,4834
4,Cork,542868,2021/04/21 00:00:00+00,51.9517,-8.6372,22124
5,Donegal,159192,2021/04/21 00:00:00+00,54.8989,-7.96,9727
6,Dublin,1347359,2021/04/21 00:00:00+00,53.3605,-6.292,86796
7,Galway,258058,2021/04/21 00:00:00+00,53.3705,-8.7362,10240
8,Kerry,147707,2021/04/21 00:00:00+00,52.1689,-9.565,4512
9,Kildare,222504,2021/04/21 00:00:00+00,53.238,-6.7837,11639
10,Kilkenny,99232,2021/04/21 00:00:00+00,52.5816,-7.2175,3526
11,Laois,84697,2021/04/21 00:00:00+00,52.9952,-7.3423,3628
12,Leitrim,32044,2021/04/21 00:00:00+00,54.1261,-7.9939,820
13,Limerick,194899,2021/04/21 00:00:00+00,52.5255,-8.7412,11182
14,Longford,40873,2021/04/21 00:00:00+00,53.7325,-7.6952,1956
15,Louth,128884,2021/04/21 00:00:00+00,53.9161,-6.487,9072
16,Mayo,130507,2021/04/21 00:00:00+00,53.9191,-9.2537,6402
17,Meath,195044,2021/04/21 00:00:00+00,53.6851,-6.715,10397
18,Monaghan,61386,2021/04/21 00:00:00+00,54.1857,-6.9452,4982
19,Offaly,77961,2021/04/21 00:00:00+00,53.2632,-7.6607,4244
20,Roscommon,64544,2021/04/21 00:00:00+00,53.8008,-8.2735,2379
21,Sligo,65535,2021/04/21 00:00:00+00,54.1581,-8.5345,2315
22,Tipperary,159553,2021/04/21 00:00:00+00,52.6407,-7.9206,5708
23,Waterford,116176,2021/04/21 00:00:00+00,52.2035,-7.4935,5536
24,Westmeath,88770,2021/04/21 00:00:00+00,53.5524,-7.4219,3769
25,Wexford,149722,2021/04/21 00:00:00+00,52.5164,-6.5037,7056
26,Wicklow,142425,2021/04/21 00:00:00+00,53.0205,-6.3442,4633
1,Carlow,56932,2021/04/22 00:00:00+00,52.7168,-6.8367,2826
2,Cavan,76176,2021/04/22 00:00:00+00,53.9878,-7.2937,4963
3,Clare,118817,2021/04/22 00:00:00+00,52.8917,-8.9889,4840
4,Cork,542868,2021/04/22 00:00:00+00,51.9517,-8.6372,22153
5,Donegal,159192,2021/04/22 00:00:00+00,54.8989,-7.96,9748
6,Dublin,1347359,2021/04/22 00:00:00+00,53.3605,-6.292,87010
7,Galway,258058,2021/04/22 00:00:00+00,53.3705,-8.7362,10250
8,Kerry,147707,2021/04/22 00:00:00+00,52.1689,-9.565,4514
9,Kildare,222504,2021/04/22 00:00:00+00,53.238,-6.7837,11671
10,Kilkenny,99232,2021/04/22 00:00:00+00,52.5816,-7.2175,3527
11,Laois,84697,2021/04/22 00:00:00+00,52.9952,-7.3423,3631
12,Leitrim,32044,2021/04/22 00:00:00+00,54.1261,-7.9939,823
13,Limerick,194899,2021/04/22 00:00:00+00,52.5255,-8.7412,11204
14,Longford,40873,2021/04/22 00:00:00+00,53.7325,-7.6952,1962
15,Louth,128884,2021/04/22 00:00:00+00,53.9161,-6.487,9077
16,Mayo,130507,2021/04/22 00:00:00+00,53.9191,-9.2537,6405
17,Meath,195044,2021/04/22 00:00:00+00,53.6851,-6.715,10399
18,Monaghan,61386,2021/04/22 00:00:00+00,54.1857,-6.9452,4984
19,Offaly,77961,2021/04/22 00:00:00+00,53.2632,-7.6607,4253
20,Roscommon,64544,2021/04/22 00:00:00+00,53.8008,-8.2735,2381
21,Sligo,65535,2021/04/22 00:00:00+00,54.1581,-8.5345,2315
22,Tipperary,159553,2021/04/22 00:00:00+00,52.6407,-7.9206,5736
23,Waterford,116176,2021/04/22 00:00:00+00,52.2035,-7.4935,5539
24,Westmeath,88770,2021/04/22 00:00:00+00,53.5524,-7.4219,3780
25,Wexford,149722,2021/04/22 00:00:00+00,52.5164,-6.5037,7058
26,Wicklow,142425,2021/04/22 00:00:00+00,53.0205,-6.3442,4644
1,Carlow,56932,2021/04/23 00:00:00+00,52.7168,-6.8367,2830
2,Cavan,76176,2021/04/23 00:00:00+00,53.9878,-7.2937,4965
3,Clare,118817,2021/04/23 00:00:00+00,52.8917,-8.9889,4843
4,Cork,542868,2021/04/23 00:00:00+00,51.9517,-8.6372,22172
5,Donegal,159192,2021/04/23 00:00:00+00,54.8989,-7.96,9768
6,Dublin,1347359,2021/04/23 00:00:00+00,53.3605,-6.292,87213
7,Galway,258058,2021/04/23 00:00:00+00,53.3705,-8.7362,10271
8,Kerry,147707,2021/04/23 00:00:00+00,52.1689,-9.565,4516
9,Kildare,222504,2021/04/23 00:00:00+00,53.238,-6.7837,11700
10,Kilkenny,99232,2021/04/23 00:00:00+00,52.5816,-7.2175,3533
11,Laois,84697,2021/04/23 00:00:00+00,52.9952,-7.3423,3635
12,Leitrim,32044,2021/04/23 00:00:00+00,54.1261,-7.9939,823
13,Limerick,194899,2021/04/23 00:00:00+00,52.5255,-8.7412,11232
14,Longford,40873,2021/04/23 00:00:00+00,53.7325,-7.6952,1965
15,Louth,128884,2021/04/23 00:00:00+00,53.9161,-6.487,9096
16,Mayo,130507,2021/04/23 00:00:00+00,53.9191,-9.2537,6408
17,Meath,195044,2021/04/23 00:00:00+00,53.6851,-6.715,10422
18,Monaghan,61386,2021/04/23 00:00:00+00,54.1857,-6.9452,4985
19,Offaly,77961,2021/04/23 00:00:00+00,53.2632,-7.6607,4269
20,Roscommon,64544,2021/04/23 00:00:00+00,53.8008,-8.2735,2384
21,Sligo,65535,2021/04/23 00:00:00+00,54.1581,-8.5345,2316
22,Tipperary,159553,2021/04/23 00:00:00+00,52.6407,-7.9206,5744
23,Waterford,116176,2021/04/23 00:00:00+00,52.2035,-7.4935,5543
24,Westmeath,88770,2021/04/23 00:00:00+00,53.5524,-7.4219,3792
25,Wexford,149722,2021/04/23 00:00:00+00,52.5164,-6.5037,7065
26,Wicklow,142425,2021/04/23 00:00:00+00,53.0205,-6.3442,4661
1,Carlow,56932,2021/04/24 00:00:00+00,52.7168,-6.8367,2830
2,Cavan,76176,2021/04/24 00:00:00+00,53.9878,-7.2937,4979
3,Clare,118817,2021/04/24 00:00:00+00,52.8917,-8.9889,4849
4,Cork,542868,2021/04/24 00:00:00+00,51.9517,-8.6372,22203
5,Donegal,159192,2021/04/24 00:00:00+00,54.8989,-7.96,9793
6,Dublin,1347359,2021/04/24 00:00:00+00,53.3605,-6.292,87381
7,Galway,258058,2021/04/24 00:00:00+00,53.3705,-8.7362,10279
8,Kerry,147707,2021/04/24 00:00:00+00,52.1689,-9.565,4518
9,Kildare,222504,2021/04/24 00:00:00+00,53.238,-6.7837,11746
10,Kilkenny,99232,2021/04/24 00:00:00+00,52.5816,-7.2175,3536
11,Laois,84697,2021/04/24 00:00:00+00,52.9952,-7.3423,3645
12,Leitrim,32044,2021/04/24 00:00:00+00,54.1261,-7.9939,829
13,Limerick,194899,2021/04/24 00:00:00+00,52.5255,-8.7412,11255
14,Longford,40873,2021/04/24 00:00:00+00,53.7325,-7.6952,1968
15,Louth,128884,2021/04/24 00:00:00+00,53.9161,-6.487,9099
16,Mayo,130507,2021/04/24 00:00:00+00,53.9191,-9.2537,6413
17,Meath,195044,2021/04/24 00:00:00+00,53.6851,-6.715,10432
18,Monaghan,61386,2021/04/24 00:00:00+00,54.1857,-6.9452,4989
19,Offaly,77961,2021/04/24 00:00:00+00,53.2632,-7.6607,4272
20,Roscommon,64544,2021/04/24 00:00:00+00,53.8008,-8.2735,2388
21,Sligo,65535,2021/04/24 00:00:00+00,54.1581,-8.5345,2320
22,Tipperary,159553,2021/04/24 00:00:00+00,52.6407,-7.9206,5765
23,Waterford,116176,2021/04/24 00:00:00+00,52.2035,-7.4935,5547
24,Westmeath,88770,2021/04/24 00:00:00+00,53.5524,-7.4219,3803
25,Wexford,149722,2021/04/24 00:00:00+00,52.5164,-6.5037,7065
26,Wicklow,142425,2021/04/24 00:00:00+00,53.0205,-6.3442,4671
1,Carlow,56932,2021/04/25 00:00:00+00,52.7168,-6.8367,2834
2,Cavan,76176,2021/04/25 00:00:00+00,53.9878,-7.2937,4986
3,Clare,118817,2021/04/25 00:00:00+00,52.8917,-8.9889,4852
4,Cork,542868,2021/04/25 00:00:00+00,51.9517,-8.6372,22217
5,Donegal,159192,2021/04/25 00:00:00+00,54.8989,-7.96,9855
6,Dublin,1347359,2021/04/25 00:00:00+00,53.3605,-6.292,87541
7,Galway,258058,2021/04/25 00:00:00+00,53.3705,-8.7362,10300
8,Kerry,147707,2021/04/25 00:00:00+00,52.1689,-9.565,4518
9,Kildare,222504,2021/04/25 00:00:00+00,53.238,-6.7837,11793
10,Kilkenny,99232,2021/04/25 00:00:00+00,52.5816,-7.2175,3536
11,Laois,84697,2021/04/25 00:00:00+00,52.9952,-7.3423,3646
12,Leitrim,32044,2021/04/25 00:00:00+00,54.1261,-7.9939,829
13,Limerick,194899,2021/04/25 00:00:00+00,52.5255,-8.7412,11267
14,Longford,40873,2021/04/25 00:00:00+00,53.7325,-7.6952,1969
15,Louth,128884,2021/04/25 00:00:00+00,53.9161,-6.487,9111
16,Mayo,130507,2021/04/25 00:00:00+00,53.9191,-9.2537,6419
17,Meath,195044,2021/04/25 00:00:00+00,53.6851,-6.715,10461
18,Monaghan,61386,2021/04/25 00:00:00+00,54.1857,-6.9452,4995
19,Offaly,77961,2021/04/25 00:00:00+00,53.2632,-7.6607,4282
20,Roscommon,64544,2021/04/25 00:00:00+00,53.8008,-8.2735,2388
21,Sligo,65535,2021/04/25 00:00:00+00,54.1581,-8.5345,2320
22,Tipperary,159553,2021/04/25 00:00:00+00,52.6407,-7.9206,5778
23,Waterford,116176,2021/04/25 00:00:00+00,52.2035,-7.4935,5552
24,Westmeath,88770,2021/04/25 00:00:00+00,53.5524,-7.4219,3818
25,Wexford,149722,2021/04/25 00:00:00+00,52.5164,-6.5037,7066
26,Wicklow,142425,2021/04/25 00:00:00+00,53.0205,-6.3442,4679
1,Carlow,56932,2021/04/26 00:00:00+00,52.7168,-6.8367,2842
2,Cavan,76176,2021/04/26 00:00:00+00,53.9878,-7.2937,4989
3,Clare,118817,2021/04/26 00:00:00+00,52.8917,-8.9889,4854
4,Cork,542868,2021/04/26 00:00:00+00,51.9517,-8.6372,22233
5,Donegal,159192,2021/04/26 00:00:00+00,54.8989,-7.96,9894
6,Dublin,1347359,2021/04/26 00:00:00+00,53.3605,-6.292,87694
7,Galway,258058,2021/04/26 00:00:00+00,53.3705,-8.7362,10320
8,Kerry,147707,2021/04/26 00:00:00+00,52.1689,-9.565,4518
9,Kildare,222504,2021/04/26 00:00:00+00,53.238,-6.7837,11823
10,Kilkenny,99232,2021/04/26 00:00:00+00,52.5816,-7.2175,3536
11,Laois,84697,2021/04/26 00:00:00+00,52.9952,-7.3423,3647
12,Leitrim,32044,2021/04/26 00:00:00+00,54.1261,-7.9939,833
13,Limerick,194899,2021/04/26 00:00:00+00,52.5255,-8.7412,11289
14,Longford,40873,2021/04/26 00:00:00+00,53.7325,-7.6952,1969
15,Louth,128884,2021/04/26 00:00:00+00,53.9161,-6.487,9115
16,Mayo,130507,2021/04/26 00:00:00+00,53.9191,-9.2537,6424
17,Meath,195044,2021/04/26 00:00:00+00,53.6851,-6.715,10489
18,Monaghan,61386,2021/04/26 00:00:00+00,54.1857,-6.9452,5007
19,Offaly,77961,2021/04/26 00:00:00+00,53.2632,-7.6607,4287
20,Roscommon,64544,2021/04/26 00:00:00+00,53.8008,-8.2735,2391
21,Sligo,65535,2021/04/26 00:00:00+00,54.1581,-8.5345,2324
22,Tipperary,159553,2021/04/26 00:00:00+00,52.6407,-7.9206,5804
23,Waterford,116176,2021/04/26 00:00:00+00,52.2035,-7.4935,5558
24,Westmeath,88770,2021/04/26 00:00:00+00,53.5524,-7.4219,3837
25,Wexford,149722,2021/04/26 00:00:00+00,52.5164,-6.5037,7066
26,Wicklow,142425,2021/04/26 00:00:00+00,53.0205,-6.3442,4692
1,Carlow,56932,2021/04/27 00:00:00+00,52.7168,-6.8367,2847
2,Cavan,76176,2021/04/27 00:00:00+00,53.9878,-7.2937,4995
3,Clare,118817,2021/04/27 00:00:00+00,52.8917,-8.9889,4859
4,Cork,542868,2021/04/27 00:00:00+00,51.9517,-8.6372,22251
5,Donegal,159192,2021/04/27 00:00:00+00,54.8989,-7.96,9926
6,Dublin,1347359,2021/04/27 00:00:00+00,53.3605,-6.292,87821
7,Galway,258058,2021/04/27 00:00:00+00,53.3705,-8.7362,10328
8,Kerry,147707,2021/04/27 00:00:00+00,52.1689,-9.565,4518
9,Kildare,222504,2021/04/27 00:00:00+00,53.238,-6.7837,11864
10,Kilkenny,99232,2021/04/27 00:00:00+00,52.5816,-7.2175,3541
11,Laois,84697,2021/04/27 00:00:00+00,52.9952,-7.3423,3650
12,Leitrim,32044,2021/04/27 00:00:00+00,54.1261,-7.9939,833
13,Limerick,194899,2021/04/27 00:00:00+00,52.5255,-8.7412,11303
14,Longford,40873,2021/04/27 00:00:00+00,53.7325,-7.6952,1972
15,Louth,128884,2021/04/27 00:00:00+00,53.9161,-6.487,9126
16,Mayo,130507,2021/04/27 00:00:00+00,53.9191,-9.2537,6424
17,Meath,195044,2021/04/27 00:00:00+00,53.6851,-6.715,10506
18,Monaghan,61386,2021/04/27 00:00:00+00,54.1857,-6.9452,5010
19,Offaly,77961,2021/04/27 00:00:00+00,53.2632,-7.6607,4299
20,Roscommon,64544,2021/04/27 00:00:00+00,53.8008,-8.2735,2393
21,Sligo,65535,2021/04/27 00:00:00+00,54.1581,-8.5345,2324
22,Tipperary,159553,2021/04/27 00:00:00+00,52.6407,-7.9206,5820
23,Waterford,116176,2021/04/27 00:00:00+00,52.2035,-7.4935,5566
24,Westmeath,88770,2021/04/27 00:00:00+00,53.5524,-7.4219,3852
25,Wexford,149722,2021/04/27 00:00:00+00,52.5164,-6.5037,7070
26,Wicklow,142425,2021/04/27 00:00:00+00,53.0205,-6.3442,4706
1,Carlow,56932,2021/04/28 00:00:00+00,52.7168,-6.8367,2850
2,Cavan,76176,2021/04/28 00:00:00+00,53.9878,-7.2937,5003
3,Clare,118817,2021/04/28 00:00:00+00,52.8917,-8.9889,4860
4,Cork,542868,2021/04/28 00:00:00+00,51.9517,-8.6372,22287
5,Donegal,159192,2021/04/28 00:00:00+00,54.8989,-7.96,9962
6,Dublin,1347359,2021/04/28 00:00:00+00,53.3605,-6.292,87988
7,Galway,258058,2021/04/28 00:00:00+00,53.3705,-8.7362,10357
8,Kerry,147707,2021/04/28 00:00:00+00,52.1689,-9.565,4520
9,Kildare,222504,2021/04/28 00:00:00+00,53.238,-6.7837,11902
10,Kilkenny,99232,2021/04/28 00:00:00+00,52.5816,-7.2175,3542
11,Laois,84697,2021/04/28 00:00:00+00,52.9952,-7.3423,3653
12,Leitrim,32044,2021/04/28 00:00:00+00,54.1261,-7.9939,838
13,Limerick,194899,2021/04/28 00:00:00+00,52.5255,-8.7412,11321
14,Longford,40873,2021/04/28 00:00:00+00,53.7325,-7.6952,1981
15,Louth,128884,2021/04/28 00:00:00+00,53.9161,-6.487,9131
16,Mayo,130507,2021/04/28 00:00:00+00,53.9191,-9.2537,6432
17,Meath,195044,2021/04/28 00:00:00+00,53.6851,-6.715,10535
18,Monaghan,61386,2021/04/28 00:00:00+00,54.1857,-6.9452,5016
19,Offaly,77961,2021/04/28 00:00:00+00,53.2632,-7.6607,4307
20,Roscommon,64544,2021/04/28 00:00:00+00,53.8008,-8.2735,2404
21,Sligo,65535,2021/04/28 00:00:00+00,54.1581,-8.5345,2327
22,Tipperary,159553,2021/04/28 00:00:00+00,52.6407,-7.9206,5842
23,Waterford,116176,2021/04/28 00:00:00+00,52.2035,-7.4935,5569
24,Westmeath,88770,2021/04/28 00:00:00+00,53.5524,-7.4219,3871
25,Wexford,149722,2021/04/28 00:00:00+00,52.5164,-6.5037,7070
26,Wicklow,142425,2021/04/28 00:00:00+00,53.0205,-6.3442,4707
1,Carlow,56932,2021/04/29 00:00:00+00,52.7168,-6.8367,2854
2,Cavan,76176,2021/04/29 00:00:00+00,53.9878,-7.2937,5005
3,Clare,118817,2021/04/29 00:00:00+00,52.8917,-8.9889,4862
4,Cork,542868,2021/04/29 00:00:00+00,51.9517,-8.6372,22336
5,Donegal,159192,2021/04/29 00:00:00+00,54.8989,-7.96,9991
6,Dublin,1347359,2021/04/29 00:00:00+00,53.3605,-6.292,88251
7,Galway,258058,2021/04/29 00:00:00+00,53.3705,-8.7362,10384
8,Kerry,147707,2021/04/29 00:00:00+00,52.1689,-9.565,4521
9,Kildare,222504,2021/04/29 00:00:00+00,53.238,-6.7837,11959
10,Kilkenny,99232,2021/04/29 00:00:00+00,52.5816,-7.2175,3548
11,Laois,84697,2021/04/29 00:00:00+00,52.9952,-7.3423,3655
12,Leitrim,32044,2021/04/29 00:00:00+00,54.1261,-7.9939,839
13,Limerick,194899,2021/04/29 00:00:00+00,52.5255,-8.7412,11340
14,Longford,40873,2021/04/29 00:00:00+00,53.7325,-7.6952,1984
15,Louth,128884,2021/04/29 00:00:00+00,53.9161,-6.487,9144
16,Mayo,130507,2021/04/29 00:00:00+00,53.9191,-9.2537,6439
17,Meath,195044,2021/04/29 00:00:00+00,53.6851,-6.715,10538
18,Monaghan,61386,2021/04/29 00:00:00+00,54.1857,-6.9452,5020
19,Offaly,77961,2021/04/29 00:00:00+00,53.2632,-7.6607,4310
20,Roscommon,64544,2021/04/29 00:00:00+00,53.8008,-8.2735,2407
21,Sligo,65535,2021/04/29 00:00:00+00,54.1581,-8.5345,2328
22,Tipperary,159553,2021/04/29 00:00:00+00,52.6407,-7.9206,5848
23,Waterford,116176,2021/04/29 00:00:00+00,52.2035,-7.4935,5578
24,Westmeath,88770,2021/04/29 00:00:00+00,53.5524,-7.4219,3883
25,Wexford,149722,2021/04/29 00:00:00+00,52.5164,-6.5037,7074
26,Wicklow,142425,2021/04/29 00:00:00+00,53.0205,-6.3442,4718
1,Carlow,56932,2021/04/30 00:00:00+00,52.7168,-6.8367,2860
2,Cavan,76176,2021/04/30 00:00:00+00,53.9878,-7.2937,5016
3,Clare,118817,2021/04/30 00:00:00+00,52.8917,-8.9889,4869
4,Cork,542868,2021/04/30 00:00:00+00,51.9517,-8.6372,22397
5,Donegal,159192,2021/04/30 00:00:00+00,54.8989,-7.96,10023
6,Dublin,1347359,2021/04/30 00:00:00+00,53.3605,-6.292,88413
7,Galway,258058,2021/04/30 00:00:00+00,53.3705,-8.7362,10406
8,Kerry,147707,2021/04/30 00:00:00+00,52.1689,-9.565,4521
9,Kildare,222504,2021/04/30 00:00:00+00,53.238,-6.7837,12044
10,Kilkenny,99232,2021/04/30 00:00:00+00,52.5816,-7.2175,3551
11,Laois,84697,2021/04/30 00:00:00+00,52.9952,-7.3423,3658
12,Leitrim,32044,2021/04/30 00:00:00+00,54.1261,-7.9939,840
13,Limerick,194899,2021/04/30 00:00:00+00,52.5255,-8.7412,11354
14,Longford,40873,2021/04/30 00:00:00+00,53.7325,-7.6952,1991
15,Louth,128884,2021/04/30 00:00:00+00,53.9161,-6.487,9158
16,Mayo,130507,2021/04/30 00:00:00+00,53.9191,-9.2537,6443
17,Meath,195044,2021/04/30 00:00:00+00,53.6851,-6.715,10590
18,Monaghan,61386,2021/04/30 00:00:00+00,54.1857,-6.9452,5021
19,Offaly,77961,2021/04/30 00:00:00+00,53.2632,-7.6607,4314
20,Roscommon,64544,2021/04/30 00:00:00+00,53.8008,-8.2735,2416
21,Sligo,65535,2021/04/30 00:00:00+00,54.1581,-8.5345,2328
22,Tipperary,159553,2021/04/30 00:00:00+00,52.6407,-7.9206,5878
23,Waterford,116176,2021/04/30 00:00:00+00,52.2035,-7.4935,5592
24,Westmeath,88770,2021/04/30 00:00:00+00,53.5524,-7.4219,3891
25,Wexford,149722,2021/04/30 00:00:00+00,52.5164,-6.5037,7078
26,Wicklow,142425,2021/04/30 00:00:00+00,53.0205,-6.3442,4733
1,Carlow,56932,2021/05/01 00:00:00+00,52.7168,-6.8367,2866
2,Cavan,76176,2021/05/01 00:00:00+00,53.9878,-7.2937,5043
3,Clare,118817,2021/05/01 00:00:00+00,52.8917,-8.9889,4870
4,Cork,542868,2021/05/01 00:00:00+00,51.9517,-8.6372,22428
5,Donegal,159192,2021/05/01 00:00:00+00,54.8989,-7.96,10047
6,Dublin,1347359,2021/05/01 00:00:00+00,53.3605,-6.292,88586
7,Galway,258058,2021/05/01 00:00:00+00,53.3705,-8.7362,10421
8,Kerry,147707,2021/05/01 00:00:00+00,52.1689,-9.565,4525
9,Kildare,222504,2021/05/01 00:00:00+00,53.238,-6.7837,12079
10,Kilkenny,99232,2021/05/01 00:00:00+00,52.5816,-7.2175,3551
11,Laois,84697,2021/05/01 00:00:00+00,52.9952,-7.3423,3662
12,Leitrim,32044,2021/05/01 00:00:00+00,54.1261,-7.9939,842
13,Limerick,194899,2021/05/01 00:00:00+00,52.5255,-8.7412,11363
14,Longford,40873,2021/05/01 00:00:00+00,53.7325,-7.6952,1994
15,Louth,128884,2021/05/01 00:00:00+00,53.9161,-6.487,9161
16,Mayo,130507,2021/05/01 00:00:00+00,53.9191,-9.2537,6444
17,Meath,195044,2021/05/01 00:00:00+00,53.6851,-6.715,10602
18,Monaghan,61386,2021/05/01 00:00:00+00,54.1857,-6.9452,5021
19,Offaly,77961,2021/05/01 00:00:00+00,53.2632,-7.6607,4319
20,Roscommon,64544,2021/05/01 00:00:00+00,53.8008,-8.2735,2418
21,Sligo,65535,2021/05/01 00:00:00+00,54.1581,-8.5345,2331
22,Tipperary,159553,2021/05/01 00:00:00+00,52.6407,-7.9206,5891
23,Waterford,116176,2021/05/01 00:00:00+00,52.2035,-7.4935,5601
24,Westmeath,88770,2021/05/01 00:00:00+00,53.5524,-7.4219,3904
25,Wexford,149722,2021/05/01 00:00:00+00,52.5164,-6.5037,7078
26,Wicklow,142425,2021/05/01 00:00:00+00,53.0205,-6.3442,4738
1,Carlow,56932,2021/05/02 00:00:00+00,52.7168,-6.8367,2868
2,Cavan,76176,2021/05/02 00:00:00+00,53.9878,-7.2937,5050
3,Clare,118817,2021/05/02 00:00:00+00,52.8917,-8.9889,4875
4,Cork,542868,2021/05/02 00:00:00+00,51.9517,-8.6372,22468
5,Donegal,159192,2021/05/02 00:00:00+00,54.8989,-7.96,10074
6,Dublin,1347359,2021/05/02 00:00:00+00,53.3605,-6.292,88798
7,Galway,258058,2021/05/02 00:00:00+00,53.3705,-8.7362,10434
8,Kerry,147707,2021/05/02 00:00:00+00,52.1689,-9.565,4526
9,Kildare,222504,2021/05/02 00:00:00+00,53.238,-6.7837,12112
10,Kilkenny,99232,2021/05/02 00:00:00+00,52.5816,-7.2175,3554
11,Laois,84697,2021/05/02 00:00:00+00,52.9952,-7.3423,3663
12,Leitrim,32044,2021/05/02 00:00:00+00,54.1261,-7.9939,842
13,Limerick,194899,2021/05/02 00:00:00+00,52.5255,-8.7412,11384
14,Longford,40873,2021/05/02 00:00:00+00,53.7325,-7.6952,1996
15,Louth,128884,2021/05/02 00:00:00+00,53.9161,-6.487,9175
16,Mayo,130507,2021/05/02 00:00:00+00,53.9191,-9.2537,6448
17,Meath,195044,2021/05/02 00:00:00+00,53.6851,-6.715,10608
18,Monaghan,61386,2021/05/02 00:00:00+00,54.1857,-6.9452,5024
19,Offaly,77961,2021/05/02 00:00:00+00,53.2632,-7.6607,4326
20,Roscommon,64544,2021/05/02 00:00:00+00,53.8008,-8.2735,2424
21,Sligo,65535,2021/05/02 00:00:00+00,54.1581,-8.5345,2331
22,Tipperary,159553,2021/05/02 00:00:00+00,52.6407,-7.9206,5898
23,Waterford,116176,2021/05/02 00:00:00+00,52.2035,-7.4935,5607
24,Westmeath,88770,2021/05/02 00:00:00+00,53.5524,-7.4219,3921
25,Wexford,149722,2021/05/02 00:00:00+00,52.5164,-6.5037,7082
26,Wicklow,142425,2021/05/02 00:00:00+00,53.0205,-6.3442,4748
1,Carlow,56932,2021/05/03 00:00:00+00,52.7168,-6.8367,2870
2,Cavan,76176,2021/05/03 00:00:00+00,53.9878,-7.2937,5057
3,Clare,118817,2021/05/03 00:00:00+00,52.8917,-8.9889,4877
4,Cork,542868,2021/05/03 00:00:00+00,51.9517,-8.6372,22483
5,Donegal,159192,2021/05/03 00:00:00+00,54.8989,-7.96,10099
6,Dublin,1347359,2021/05/03 00:00:00+00,53.3605,-6.292,88928
7,Galway,258058,2021/05/03 00:00:00+00,53.3705,-8.7362,10440
8,Kerry,147707,2021/05/03 00:00:00+00,52.1689,-9.565,4527
9,Kildare,222504,2021/05/03 00:00:00+00,53.238,-6.7837,12151
